instance,tw,n,kn,time,phase,minseps,pmcs
primalgraphs_Pi-20-10-20-40-58.xml.hg.graph,8,20,18,0.03,4,206,110
primalgraphs_Pi-20-10-20-40-59.xml.hg.graph,7,20,13,0.02,4,27,10
primalgraphs_Pi-20-10-20-40-60.xml.hg.graph,7,20,18,0.03,4,110,25
primalgraphs_Pi-20-10-20-40-61.xml.hg.graph,6,20,13,0.03,4,20,4
primalgraphs_Pi-20-10-20-40-62.xml.hg.graph,7,20,16,0.03,4,95,27
primalgraphs_Pi-20-10-20-40-63.xml.hg.graph,7,20,16,0.03,4,99,43
primalgraphs_Pi-20-10-20-40-64.xml.hg.graph,8,20,17,0.03,4,103,36
primalgraphs_Pi-20-10-20-40-65.xml.hg.graph,7,20,18,0.03,4,157,18
primalgraphs_Pi-20-10-20-40-66.xml.hg.graph,7,20,17,0.03,4,110,93
primalgraphs_Pi-20-10-20-40-67.xml.hg.graph,7,20,17,0.03,4,77,45
primalgraphs_Pi-20-10-20-40-68.xml.hg.graph,7,20,17,0.03,4,118,17
primalgraphs_Pi-20-10-20-40-69.xml.hg.graph,8,20,16,0.02,4,62,36
primalgraphs_Pi-20-10-20-40-70.xml.hg.graph,8,20,18,0.03,4,133,68
primalgraphs_Pi-20-10-20-40-71.xml.hg.graph,7,20,19,0.04,4,258,78
primalgraphs_Pi-20-10-20-40-72.xml.hg.graph,7,20,18,0.02,4,153,20
primalgraphs_Pi-20-10-20-40-73.xml.hg.graph,8,20,17,0.03,4,130,49
primalgraphs_Pi-20-10-20-40-74.xml.hg.graph,7,20,17,0.03,4,71,34
primalgraphs_Pi-20-10-20-40-75.xml.hg.graph,8,20,18,0.03,4,146,43
primalgraphs_Pi-20-10-20-40-76.xml.hg.graph,8,20,20,0.03,4,250,101
primalgraphs_Pi-20-10-20-40-77.xml.hg.graph,8,20,16,0.02,4,56,50
primalgraphs_Pi-20-10-20-40-78.xml.hg.graph,6,20,17,0.02,4,114,15
primalgraphs_Pi-20-10-20-40-79.xml.hg.graph,7,20,18,0.02,4,90,60
primalgraphs_Pi-20-10-20-40-80.xml.hg.graph,8,20,19,0.03,4,248,66
primalgraphs_Pi-20-10-20-40-81.xml.hg.graph,7,20,17,0.03,4,99,70
primalgraphs_Pi-20-10-20-40-82.xml.hg.graph,7,20,17,0.03,4,85,22
primalgraphs_Pi-20-10-20-40-83.xml.hg.graph,8,20,19,0.03,4,198,33
primalgraphs_Pi-20-10-20-40-84.xml.hg.graph,7,20,17,0.02,4,93,26
primalgraphs_Pi-20-10-20-40-85.xml.hg.graph,6,20,17,0.02,4,84,11
primalgraphs_Pi-20-10-20-40-86.xml.hg.graph,8,20,17,0.03,4,99,47
primalgraphs_Pi-20-10-20-40-87.xml.hg.graph,8,20,18,0.03,4,149,103
primalgraphs_Pi-20-10-20-40-88.xml.hg.graph,7,20,15,0.02,4,50,17
primalgraphs_Pi-20-10-20-40-89.xml.hg.graph,7,20,14,0.01,4,30,14
primalgraphs_Pi-20-10-20-40-90.xml.hg.graph,7,20,16,0.03,4,51,25
primalgraphs_Pi-20-10-20-40-91.xml.hg.graph,7,20,18,0.03,4,127,23
primalgraphs_Pi-20-10-20-40-92.xml.hg.graph,7,20,18,0.03,4,146,35
primalgraphs_Pi-20-10-20-40-93.xml.hg.graph,8,20,19,0.03,4,235,96
primalgraphs_Pi-20-10-20-40-94.xml.hg.graph,7,20,18,0.02,4,111,25
primalgraphs_Pi-20-10-20-40-95.xml.hg.graph,8,20,18,0.03,4,131,76
primalgraphs_Pi-20-10-20-40-96.xml.hg.graph,7,20,15,0.03,4,49,16
primalgraphs_Pi-20-10-20-40-97.xml.hg.graph,6,20,17,0.01,4,81,12
primalgraphs_Pi-20-10-20-40-98.xml.hg.graph,7,20,15,0.03,4,57,22
primalgraphs_Pi-20-10-20-40-99.xml.hg.graph,7,20,17,0.03,4,72,30
primalgraphs_Pi-40-10-07948-40-00.xml.hg.graph,11,40,33,0.28,4,12312,1525
primalgraphs_Pi-40-10-07948-40-01.xml.hg.graph,12,40,33,0.69,4,26556,8992
primalgraphs_Pi-40-10-07948-40-02.xml.hg.graph,11,40,35,0.89,4,53882,1500
primalgraphs_Pi-40-10-07948-40-03.xml.hg.graph,11,40,35,0.93,4,49919,4146
primalgraphs_Pi-40-10-07948-40-04.xml.hg.graph,9,40,28,0.09,4,2084,210
primalgraphs_Pi-40-10-07948-40-05.xml.hg.graph,10,40,32,0.21,4,7991,1052
primalgraphs_Pi-40-10-07948-40-06.xml.hg.graph,10,40,30,0.13,4,3905,335
primalgraphs_Pi-40-10-07948-40-07.xml.hg.graph,11,40,35,0.79,4,46712,1010
primalgraphs_Pi-40-10-07948-40-08.xml.hg.graph,11,40,33,0.41,4,22203,901
primalgraphs_Pi-40-10-07948-40-09.xml.hg.graph,11,40,36,0.55,4,32660,2374
primalgraphs_Pi-40-10-07948-40-10.xml.hg.graph,10,40,32,0.23,4,9235,1418
primalgraphs_Pi-40-10-07948-40-11.xml.hg.graph,11,40,30,0.29,4,9875,2732
primalgraphs_Pi-40-10-07948-40-12.xml.hg.graph,11,40,35,1.53,4,59351,19111
primalgraphs_Pi-40-10-07948-40-13.xml.hg.graph,11,40,29,0.14,4,4484,351
primalgraphs_Pi-40-10-07948-40-14.xml.hg.graph,12,40,36,1.42,4,64891,6940
primalgraphs_Pi-40-10-07948-40-15.xml.hg.graph,11,40,34,0.26,4,11540,821
primalgraphs_Pi-40-10-07948-40-16.xml.hg.graph,11,40,35,0.91,4,45591,4466
primalgraphs_Pi-40-10-07948-40-17.xml.hg.graph,11,40,37,0.97,4,47924,3378
primalgraphs_Pi-40-10-07948-40-18.xml.hg.graph,13,40,36,2.18,4,74174,23841
primalgraphs_Pi-40-10-07948-40-19.xml.hg.graph,12,40,36,1.19,4,49173,11782
primalgraphs_Pi-40-10-07948-40-20.xml.hg.graph,11,40,36,0.81,4,35963,3868
primalgraphs_Pi-40-10-07948-40-21.xml.hg.graph,12,40,34,0.58,4,29142,1933
primalgraphs_Pi-40-10-07948-40-22.xml.hg.graph,10,40,34,0.77,4,44187,1200
primalgraphs_Pi-40-10-07948-40-23.xml.hg.graph,11,40,36,0.68,4,36916,1750
primalgraphs_Pi-40-10-07948-40-24.xml.hg.graph,11,40,35,0.69,4,33980,2972
primalgraphs_Pi-40-10-07948-40-25.xml.hg.graph,11,40,32,0.2,4,7679,1172
primalgraphs_Pi-40-10-07948-40-26.xml.hg.graph,12,40,36,1.34,4,72606,4862
primalgraphs_Pi-40-10-07948-40-27.xml.hg.graph,11,40,29,0.16,4,5770,483
primalgraphs_Pi-40-10-07948-40-28.xml.hg.graph,11,40,31,0.21,4,7789,837
primalgraphs_Pi-40-10-07948-40-29.xml.hg.graph,11,40,33,0.5,4,26360,2062
primalgraphs_Pi-40-10-07948-40-30.xml.hg.graph,10,40,31,0.18,4,5803,1096
primalgraphs_Pi-40-10-07948-40-31.xml.hg.graph,12,40,37,1.86,4,77018,14923
primalgraphs_Pi-40-10-07948-40-32.xml.hg.graph,11,40,34,0.41,4,17995,1903
primalgraphs_Pi-40-10-07948-40-33.xml.hg.graph,10,40,31,0.18,4,7181,647
primalgraphs_Pi-40-10-07948-40-34.xml.hg.graph,11,40,36,0.77,4,45527,1853
primalgraphs_Pi-40-10-07948-40-35.xml.hg.graph,11,40,33,0.21,4,8209,989
primalgraphs_Pi-40-10-07948-40-36.xml.hg.graph,10,40,28,0.12,4,3443,198
primalgraphs_Pi-40-10-07948-40-37.xml.hg.graph,12,40,35,0.76,4,39215,2525
primalgraphs_Pi-40-10-07948-40-38.xml.hg.graph,13,40,36,1.69,4,78504,6841
primalgraphs_Pi-40-10-07948-40-39.xml.hg.graph,11,40,32,0.21,4,7689,904
primalgraphs_Pi-40-10-07948-40-40.xml.hg.graph,11,40,35,0.57,4,32795,970
primalgraphs_Pi-40-10-07948-40-41.xml.hg.graph,10,40,33,0.35,4,18082,879
primalgraphs_Pi-40-10-07948-40-42.xml.hg.graph,11,40,30,0.17,4,5563,954
primalgraphs_Pi-40-10-07948-40-43.xml.hg.graph,11,40,31,0.25,4,9148,1758
primalgraphs_Pi-40-10-07948-40-44.xml.hg.graph,11,40,34,0.54,4,26289,3773
primalgraphs_Pi-40-10-07948-40-45.xml.hg.graph,11,40,33,0.31,4,15311,1089
primalgraphs_Pi-40-10-07948-40-46.xml.hg.graph,10,40,34,0.33,4,12595,1623
primalgraphs_Pi-40-10-07948-40-47.xml.hg.graph,12,40,36,1.99,4,96362,5541
primalgraphs_Pi-40-10-07948-40-48.xml.hg.graph,12,40,37,1.63,4,63956,12859
primalgraphs_Pi-40-10-07948-40-49.xml.hg.graph,12,40,34,0.95,4,41796,7515
primalgraphs_Pi-40-10-07948-40-50.xml.hg.graph,11,40,35,0.54,4,28228,1195
primalgraphs_Pi-40-10-07948-40-51.xml.hg.graph,11,40,31,0.24,4,8080,2588
primalgraphs_Pi-40-10-07948-40-52.xml.hg.graph,11,40,32,0.39,4,17236,2639
primalgraphs_Pi-40-10-07948-40-53.xml.hg.graph,11,40,35,0.8,4,40691,3603
primalgraphs_Pi-40-10-07948-40-54.xml.hg.graph,12,40,34,1.28,4,50954,9029
primalgraphs_Pi-40-10-07948-40-55.xml.hg.graph,11,40,34,0.38,4,19549,968
primalgraphs_Pi-40-10-07948-40-56.xml.hg.graph,11,40,32,0.19,4,7098,1197
primalgraphs_Pi-40-10-07948-40-57.xml.hg.graph,12,40,34,0.54,4,21038,6318
primalgraphs_Pi-40-10-07948-40-58.xml.hg.graph,11,40,35,0.73,4,30651,7145
primalgraphs_Pi-40-10-07948-40-59.xml.hg.graph,9,40,35,0.25,4,10586,2006
primalgraphs_Pi-40-10-07948-40-60.xml.hg.graph,12,40,33,0.75,4,29329,7008
primalgraphs_Pi-40-10-07948-40-61.xml.hg.graph,12,40,32,0.41,4,19726,2046
primalgraphs_Pi-40-10-07948-40-62.xml.hg.graph,10,40,33,0.32,4,9920,6004
primalgraphs_Pi-40-10-07948-40-63.xml.hg.graph,12,40,34,0.86,4,48124,2321
primalgraphs_Pi-40-10-07948-40-64.xml.hg.graph,11,40,32,0.44,4,17447,4205
primalgraphs_Pi-40-10-07948-40-65.xml.hg.graph,12,40,36,1.31,4,61886,7319
primalgraphs_Pi-40-10-07948-40-66.xml.hg.graph,11,40,35,0.44,4,20215,945
primalgraphs_Pi-40-10-07948-40-67.xml.hg.graph,11,40,35,0.61,4,29507,3271
primalgraphs_Pi-40-10-07948-40-68.xml.hg.graph,11,40,31,0.24,4,9909,1613
primalgraphs_Pi-40-10-07948-40-69.xml.hg.graph,11,40,34,0.57,4,27465,3165
primalgraphs_Pi-40-10-07948-40-70.xml.hg.graph,10,40,33,0.39,4,12367,5395
primalgraphs_Pi-40-10-07948-40-71.xml.hg.graph,13,40,38,3.37,4,154072,8197
primalgraphs_Pi-40-10-07948-40-72.xml.hg.graph,11,40,28,0.13,4,3362,1296
primalgraphs_Pi-40-10-07948-40-73.xml.hg.graph,11,40,34,0.38,4,20009,1079
primalgraphs_Pi-40-10-07948-40-74.xml.hg.graph,10,40,35,0.65,4,35885,2067
primalgraphs_Pi-40-10-07948-40-75.xml.hg.graph,12,40,34,0.72,4,37459,3417
primalgraphs_Pi-40-10-07948-40-76.xml.hg.graph,11,40,32,0.36,4,13147,4089
primalgraphs_Pi-40-10-07948-40-77.xml.hg.graph,12,40,36,1.43,4,53514,18344
primalgraphs_Pi-40-10-07948-40-78.xml.hg.graph,11,40,37,1.48,4,62278,11650
primalgraphs_Pi-40-10-07948-40-79.xml.hg.graph,11,40,31,0.23,4,10030,725
primalgraphs_Pi-40-10-07948-40-80.xml.hg.graph,10,40,31,0.2,4,6507,1380
primalgraphs_Pi-40-10-07948-40-81.xml.hg.graph,12,40,34,0.55,4,26532,3125
primalgraphs_Pi-40-10-07948-40-82.xml.hg.graph,10,40,34,0.34,4,18090,356
primalgraphs_Pi-40-10-07948-40-83.xml.hg.graph,12,40,35,0.69,4,33782,2748
primalgraphs_Pi-40-10-07948-40-84.xml.hg.graph,10,40,33,0.36,4,18077,1058
primalgraphs_Pi-40-10-07948-40-85.xml.hg.graph,11,40,29,0.16,4,5651,832
primalgraphs_Pi-40-10-07948-40-86.xml.hg.graph,10,40,33,0.32,4,17619,1498
primalgraphs_Pi-40-10-07948-40-87.xml.hg.graph,11,40,33,0.33,4,18854,916
primalgraphs_Pi-40-10-07948-40-88.xml.hg.graph,11,40,34,0.42,4,21812,966
primalgraphs_Pi-40-10-07948-40-89.xml.hg.graph,12,40,32,0.57,4,19974,7100
primalgraphs_Pi-40-10-07948-40-90.xml.hg.graph,11,40,35,0.52,4,23641,3068
primalgraphs_Pi-40-10-07948-40-91.xml.hg.graph,12,40,34,0.76,4,42334,2158
primalgraphs_Pi-40-10-07948-40-92.xml.hg.graph,12,40,36,0.81,4,41722,2227
primalgraphs_Pi-40-10-07948-40-93.xml.hg.graph,11,40,32,0.33,4,11332,2887
primalgraphs_Pi-40-10-07948-40-94.xml.hg.graph,10,40,29,0.16,4,6084,281
primalgraphs_Pi-40-10-07948-40-95.xml.hg.graph,12,40,33,0.56,4,21489,5107
primalgraphs_Pi-40-10-07948-40-96.xml.hg.graph,11,40,33,0.41,4,22886,1552
primalgraphs_Pi-40-10-07948-40-97.xml.hg.graph,12,40,36,1.36,4,49148,17970
primalgraphs_Pi-40-10-07948-40-98.xml.hg.graph,10,40,32,0.3,4,15352,1283
primalgraphs_Pi-40-10-07948-40-99.xml.hg.graph,12,40,34,0.56,4,26505,2621
primalgraphs_Renault-souffleuse-pos.xml.hg.graph,3,32,0,0.02,1,0,0
primalgraphs_Renault-souffleuse.xml.hg.graph,3,32,0,0.01,1,0,0
primalgraphs_STB-128-q1.hg.graph,3,8,0,0.01,1,0,0
primalgraphs_STB-128-q10.hg.graph,3,7,0,0.01,1,0,0
primalgraphs_STB-128-q11.hg.graph,7,24,0,0.02,1,0,0
primalgraphs_STB-128-q12.hg.graph,6,18,0,0.02,1,0,0
primalgraphs_STB-128-q13.hg.graph,4,19,0,0.01,1,0,0
primalgraphs_STB-128-q14.hg.graph,5,20,0,0.02,1,0,0
primalgraphs_STB-128-q15.hg.graph,5,19,0,0.01,1,0,0
primalgraphs_STB-128-q16.hg.graph,6,24,0,0.01,1,0,0
primalgraphs_STB-128-q17.hg.graph,4,24,0,0.03,1,0,0
primalgraphs_STB-128-q18.hg.graph,3,17,0,0.02,1,0,0
primalgraphs_STB-128-q19.hg.graph,7,27,0,0.02,1,0,0
primalgraphs_STB-128-q2.hg.graph,3,9,0,0.02,1,0,0
primalgraphs_STB-128-q20.hg.graph,6,18,0,0.02,1,0,0
primalgraphs_STB-128-q3.hg.graph,6,19,0,0.02,1,0,0
primalgraphs_STB-128-q4.hg.graph,4,8,0,0.02,1,0,0
primalgraphs_STB-128-q5.hg.graph,4,10,0,0.02,1,0,0
primalgraphs_STB-128-q6.hg.graph,7,20,0,0.02,1,0,0
primalgraphs_STB-128-q7.hg.graph,1,5,0,0.01,1,0,0
primalgraphs_STB-128-q8.hg.graph,7,14,0,0.01,1,0,0
primalgraphs_STB-128-q9.hg.graph,3,12,0,0.02,1,0,0
primalgraphs_adder_15.hg.graph,3,106,0,0.02,1,0,0
primalgraphs_adder_25.hg.graph,3,176,0,0.03,1,0,0
primalgraphs_adder_50.hg.graph,3,351,0,0.03,1,0,0
primalgraphs_adder_75.hg.graph,3,526,0,0.04,1,0,0
primalgraphs_adder_99.hg.graph,3,694,0,0.05,1,0,0
primalgraphs_aim-50-1-6-sat-1.xml.hg.graph,16,50,50,145.55,4,3784364,198078
primalgraphs_aim-50-1-6-sat-2.xml.hg.graph,15,50,50,88.0,4,3947973,22868
primalgraphs_aim-50-1-6-sat-3.xml.hg.graph,16,50,50,231.58,4,4810839,389343
primalgraphs_aim-50-1-6-sat-4.xml.hg.graph,17,50,50,308.63,4,5855904,380149
primalgraphs_aim-50-1-6-unsat-1.xml.hg.graph,14,50,49,42.38,4,1949343,8743
primalgraphs_aim-50-1-6-unsat-2.xml.hg.graph,17,50,50,108.23,4,3748325,157876
primalgraphs_aim-50-1-6-unsat-3.xml.hg.graph,16,50,50,109.6,4,4043198,160959
primalgraphs_aim-50-1-6-unsat-4.xml.hg.graph,19,50,50,151.62,4,4477013,139836
primalgraphs_aim-50-1_6-no-3.hg.graph,16,50,50,115.55,4,4043198,160959
primalgraphs_aim-50-2-0-sat-1.xml.hg.graph,21,50,50,639.1,4,3938565,2962884
primalgraphs_aim-50-2-0-sat-2.xml.hg.graph,20,50,50,609.7,4,4580548,1387335
primalgraphs_aim-50-2-0-sat-3.xml.hg.graph,20,50,50,237.76,4,3291848,354396
primalgraphs_aim-50-2-0-sat-4.xml.hg.graph,17,50,50,304.11,4,5232716,641547
primalgraphs_aim-50-2-0-unsat-1.xml.hg.graph,23,50,50,661.54,4,3505035,3104634
primalgraphs_aim-50-2-0-unsat-2.xml.hg.graph,23,50,50,409.73,4,4148673,921624
primalgraphs_aim-50-2-0-unsat-3.xml.hg.graph,23,50,50,438.67,4,5089331,953311
primalgraphs_aim-50-2-0-unsat-4.xml.hg.graph,21,50,50,133.58,4,3466714,106407
primalgraphs_aim-50-2_0-no-3.hg.graph,23,50,50,486.71,4,5089331,953311
primalgraphs_aim-50-2_0-yes1-3.hg.graph,20,50,50,204.48,4,3291848,354396
primalgraphs_aim-50-3_4-yes1-3.hg.graph,29,50,50,36.43,4,614316,65223
primalgraphs_atv_partial_system.hg.graph,6,125,29,0.05,4,353,522
primalgraphs_b02.hg.graph,6,27,16,0.03,4,46,21
primalgraphs_b06.hg.graph,9,50,27,0.04,4,285,164
primalgraphs_bridge_15.hg.graph,4,137,0,0.03,1,0,0
primalgraphs_bridge_25.hg.graph,4,227,0,0.03,1,0,0
primalgraphs_bridge_50.hg.graph,4,452,0,0.06,1,0,0
primalgraphs_bridge_75.hg.graph,4,677,0,0.13,1,0,0
primalgraphs_bridge_99.hg.graph,4,893,0,0.22,1,0,0
primalgraphs_clique_15.hg.graph,62,105,105,71.16,4,16368,1182910
primalgraphs_cnf-2-40-0100-730621.xml.hg.graph,10,40,29,0.18,4,6903,1292
primalgraphs_cnf-2-40-0100-730622.xml.hg.graph,11,40,28,0.16,4,2704,3540
primalgraphs_cnf-2-40-0100-730623.xml.hg.graph,11,39,33,0.5,4,23371,4618
primalgraphs_cnf-2-40-0100-730624.xml.hg.graph,10,40,31,0.22,4,10182,1640
primalgraphs_cnf-2-40-0100-730625.xml.hg.graph,11,40,31,0.27,4,10792,1373
primalgraphs_cnf-2-40-0100-730626.xml.hg.graph,10,39,30,0.19,4,6281,2894
primalgraphs_cnf-2-40-0100-730627.xml.hg.graph,11,39,32,0.55,4,28246,2597
primalgraphs_cnf-2-40-0100-730628.xml.hg.graph,11,40,36,0.74,4,43686,2878
primalgraphs_cnf-2-40-0100-730629.xml.hg.graph,11,39,33,0.36,4,18012,1338
primalgraphs_cnf-2-40-0100-730630.xml.hg.graph,11,40,33,0.82,4,25633,15836
primalgraphs_cnf-2-80-0100-735541.xml.hg.graph,7,76,21,0.05,4,603,744
primalgraphs_cnf-2-80-0100-735542.xml.hg.graph,7,72,21,0.04,4,562,193
primalgraphs_cnf-2-80-0100-735543.xml.hg.graph,8,70,27,0.25,4,5809,8015
primalgraphs_cnf-2-80-0100-735544.xml.hg.graph,6,74,33,0.18,4,8823,243
primalgraphs_cnf-2-80-0100-735545.xml.hg.graph,5,75,24,0.06,4,904,31
primalgraphs_cnf-2-80-0100-735546.xml.hg.graph,7,75,29,0.17,4,8041,691
primalgraphs_cnf-2-80-0100-735547.xml.hg.graph,8,72,30,0.34,4,12884,5226
primalgraphs_cnf-2-80-0100-735548.xml.hg.graph,6,75,24,0.04,4,1311,158
primalgraphs_cnf-2-80-0100-735549.xml.hg.graph,6,72,20,0.03,4,278,72
primalgraphs_cnf-2-80-0100-735550.xml.hg.graph,7,73,24,0.06,4,1548,258
primalgraphs_cnf-3-40-0100-730621.xml.hg.graph,23,40,40,1.17,4,40235,4583
primalgraphs_cnf-3-40-0100-730622.xml.hg.graph,20,40,39,0.53,4,18063,2597
primalgraphs_cnf-3-40-0100-730623.xml.hg.graph,21,40,40,1.41,4,36937,14024
primalgraphs_cnf-3-40-0100-730624.xml.hg.graph,20,40,39,0.32,4,10860,861
primalgraphs_cnf-3-40-0100-730625.xml.hg.graph,22,40,40,0.92,4,28418,4298
primalgraphs_cnf-3-40-0100-730626.xml.hg.graph,20,40,40,0.78,4,21344,8600
primalgraphs_cnf-3-40-0100-730627.xml.hg.graph,21,40,40,0.91,4,26925,6044
primalgraphs_cnf-3-40-0100-730628.xml.hg.graph,21,40,40,0.74,4,23828,6676
primalgraphs_cnf-3-40-0100-730629.xml.hg.graph,22,40,40,0.65,4,19145,4972
primalgraphs_cnf-3-40-0100-730630.xml.hg.graph,22,40,39,0.55,4,16503,3540
primalgraphs_cnf-3-80-0100-735541.xml.hg.graph,-1,80,72,MO,2,650655501,0
primalgraphs_cnf-3-80-0100-735542.xml.hg.graph,-1,79,70,MO,2,536869733,0
primalgraphs_cnf-3-80-0100-735543.xml.hg.graph,-1,79,72,MO,2,536868694,0
primalgraphs_cnf-3-80-0100-735544.xml.hg.graph,-1,76,65,TO,3,218960575,0
primalgraphs_cnf-3-80-0100-735545.xml.hg.graph,-1,79,73,MO,2,536867280,0
primalgraphs_cnf-3-80-0100-735546.xml.hg.graph,-1,79,71,MO,2,536862989,0
primalgraphs_cnf-3-80-0100-735547.xml.hg.graph,-1,76,72,MO,2,650656272,0
primalgraphs_cnf-3-80-0100-735548.xml.hg.graph,-1,80,65,TO,2,285602884,0
primalgraphs_cnf-3-80-0100-735549.xml.hg.graph,-1,77,70,MO,2,536861488,0
primalgraphs_cnf-3-80-0100-735550.xml.hg.graph,-1,79,67,TO,3,239205935,0
primalgraphs_cril-0_X2.xml.hg.graph,16,86,57,0.14,4,2651,1111
primalgraphs_deep100-q01.hg.graph,3,7,0,0.01,1,0,0
primalgraphs_deep100-q02.hg.graph,3,7,0,0.01,1,0,0
primalgraphs_deep100-q03.hg.graph,3,7,0,0.01,1,0,0
primalgraphs_deep100-q04.hg.graph,3,7,0,0.01,1,0,0
primalgraphs_deep100-q05.hg.graph,3,7,0,0.01,1,0,0
primalgraphs_deep100-q06.hg.graph,3,10,0,0.01,1,0,0
primalgraphs_deep100-q07.hg.graph,3,10,0,0.01,1,0,0
primalgraphs_deep100-q08.hg.graph,3,10,0,0.02,1,0,0
primalgraphs_deep100-q09.hg.graph,3,10,0,0.02,1,0,0
primalgraphs_deep100-q10.hg.graph,3,10,0,0.02,1,0,0
primalgraphs_deep100-q11.hg.graph,3,16,0,0.02,1,0,0
primalgraphs_deep100-q12.hg.graph,3,16,0,0.01,1,0,0
primalgraphs_deep100-q13.hg.graph,3,16,0,0.03,1,0,0
primalgraphs_deep100-q14.hg.graph,3,16,0,0.02,1,0,0
primalgraphs_deep100-q15.hg.graph,3,16,0,0.02,1,0,0
primalgraphs_deep100-q16.hg.graph,3,25,0,0.02,1,0,0
primalgraphs_deep100-q17.hg.graph,3,25,0,0.01,1,0,0
primalgraphs_deep100-q18.hg.graph,3,25,0,0.01,1,0,0
primalgraphs_deep100-q19.hg.graph,3,25,0,0.02,1,0,0
primalgraphs_deep100-q20.hg.graph,3,25,0,0.02,1,0,0
primalgraphs_deep200-q01.hg.graph,3,7,0,0.01,1,0,0
primalgraphs_deep200-q02.hg.graph,3,7,0,0.01,1,0,0
primalgraphs_deep200-q03.hg.graph,3,7,0,0.01,1,0,0
primalgraphs_deep200-q04.hg.graph,3,7,0,0.01,1,0,0
primalgraphs_deep200-q05.hg.graph,3,7,0,0.01,1,0,0
primalgraphs_deep200-q06.hg.graph,3,10,0,0.02,1,0,0
primalgraphs_deep200-q07.hg.graph,3,10,0,0.02,1,0,0
primalgraphs_deep200-q08.hg.graph,3,10,0,0.02,1,0,0
primalgraphs_deep200-q09.hg.graph,3,10,0,0.02,1,0,0
primalgraphs_deep200-q10.hg.graph,3,10,0,0.02,1,0,0
primalgraphs_deep200-q11.hg.graph,3,16,0,0.02,1,0,0
primalgraphs_deep200-q12.hg.graph,3,16,0,0.02,1,0,0
primalgraphs_deep200-q13.hg.graph,3,16,0,0.02,1,0,0
primalgraphs_deep200-q14.hg.graph,3,16,0,0.01,1,0,0
primalgraphs_deep200-q15.hg.graph,3,16,0,0.02,1,0,0
primalgraphs_deep200-q16.hg.graph,3,25,0,0.02,1,0,0
primalgraphs_deep200-q17.hg.graph,3,25,0,0.02,1,0,0
primalgraphs_deep200-q18.hg.graph,3,25,0,0.02,1,0,0
primalgraphs_deep200-q19.hg.graph,3,25,0,0.02,1,0,0
primalgraphs_deep200-q20.hg.graph,3,25,0,0.02,1,0,0
primalgraphs_deep300-queries.hg.graph,3,13,0,0.02,1,0,0
primalgraphs_doctors100k-q08.hg.graph,4,12,0,0.01,1,0,0
primalgraphs_doctors100k-q09.hg.graph,4,12,0,0.02,1,0,0
primalgraphs_doctors10k-q08.hg.graph,4,12,0,0.01,1,0,0
primalgraphs_doctors10k-q09.hg.graph,4,12,0,0.01,1,0,0
primalgraphs_doctors1m-q08.hg.graph,4,12,0,0.02,1,0,0
primalgraphs_doctors1m-q09.hg.graph,4,12,0,0.02,1,0,0
primalgraphs_doctors500k-q01.hg.graph,4,12,0,0.01,1,0,0
primalgraphs_doctors500k-q02.hg.graph,4,12,0,0.02,1,0,0
primalgraphs_doctors500k-q03.hg.graph,4,12,0,0.02,1,0,0
primalgraphs_doctors500k-q04.hg.graph,4,12,0,0.02,1,0,0
primalgraphs_doctors500k-q05.hg.graph,4,12,0,0.02,1,0,0
primalgraphs_doctors500k-q07.hg.graph,4,12,0,0.02,1,0,0
primalgraphs_doctors500k-q08.hg.graph,4,12,0,0.01,1,0,0
primalgraphs_doctors500k-q09.hg.graph,4,12,0,0.01,1,0,0
primalgraphs_dubois20.hg.graph,3,60,0,0.02,1,0,0
primalgraphs_dubois21.hg.graph,3,63,0,0.02,1,0,0
primalgraphs_dubois23.hg.graph,3,69,0,0.03,1,0,0
primalgraphs_dubois25.hg.graph,3,75,0,0.02,1,0,0
primalgraphs_dubois27.hg.graph,3,81,0,0.02,1,0,0
primalgraphs_dubois28.hg.graph,3,84,0,0.03,1,0,0
primalgraphs_dubois29.hg.graph,3,87,0,0.02,1,0,0
primalgraphs_dubois30.hg.graph,3,90,0,0.02,1,0,0
primalgraphs_flat30-1.hg.graph,-1,90,87,MO,2,536848294,0
primalgraphs_flat30-99.hg.graph,-1,90,90,MO,2,536848196,0
primalgraphs_grid2d_10.hg.graph,10,50,44,0.83,4,16368,30856
primalgraphs_grid2d_15.hg.graph,-1,113,109,TO,2,473956247,0
primalgraphs_grid2d_20.hg.graph,-1,200,194,MO,2,421418235,0
primalgraphs_grid2d_25.hg.graph,-1,313,309,TO,2,281190843,0
primalgraphs_grid2d_30.hg.graph,-1,450,444,TO,2,194182379,0
primalgraphs_grid2d_35.hg.graph,-1,613,609,TO,2,91790042,0
primalgraphs_grid2d_40.hg.graph,-1,800,794,TO,2,64109578,0
primalgraphs_grid2d_45.hg.graph,-1,1013,1009,TO,2,39003612,0
primalgraphs_grid2d_50.hg.graph,-1,1250,1244,TO,2,28187318,0
primalgraphs_grid2d_60.hg.graph,-1,1800,1794,TO,2,13137664,0
primalgraphs_grid2d_70.hg.graph,-1,2450,2444,TO,2,6901077,0
primalgraphs_grid2d_75.hg.graph,-1,2813,2809,TO,2,4655007,0
primalgraphs_grid3d_5.hg.graph,22,63,63,940.54,4,6006638,3753983
primalgraphs_grid4d_3.hg.graph,22,41,41,2.05,4,70148,12312
