instance,tw,info_ghtw_n,info_ghtw_kn,triang_ghtw,info_ghtw_phase,info_ghtw_minseps,info_ghtw_pmcs
hypergraphs_rand-3-28-28-93-632-09.xml.hg,7,28,28,2.01,5,399,1641
hypergraphs_rand-3-28-28-93-632-10.xml.hg,6,28,28,3.05,5,460,1987
hypergraphs_rand-3-28-28-93-632-11.xml.hg,7,28,28,1.57,5,312,1225
hypergraphs_rand-3-28-28-93-632-12.xml.hg,7,28,28,2.16,5,367,1499
hypergraphs_rand-3-28-28-93-632-13.xml.hg,7,28,28,3.21,5,482,2107
hypergraphs_rand-3-28-28-93-632-14.xml.hg,6,28,28,2.09,5,412,1351
hypergraphs_rand-3-28-28-93-632-15.xml.hg,7,28,28,2.46,5,449,1947
hypergraphs_rand-3-28-28-93-632-16.xml.hg,7,28,28,3.44,5,307,1198
hypergraphs_rand-3-28-28-93-632-17.xml.hg,7,28,28,1.52,5,288,1055
hypergraphs_rand-3-28-28-93-632-18.xml.hg,7,28,28,2.38,5,414,1699
hypergraphs_rand-3-28-28-93-632-19.xml.hg,7,28,28,2.56,5,405,1667
hypergraphs_rand-3-28-28-93-632-20.xml.hg,6,28,28,2.63,5,465,2022
hypergraphs_rand-3-28-28-93-632-21.xml.hg,7,28,28,1.91,5,382,1540
hypergraphs_rand-3-28-28-93-632-22.xml.hg,7,28,28,1.5,5,299,1171
hypergraphs_rand-3-28-28-93-632-23.xml.hg,7,28,28,2.78,5,453,1848
hypergraphs_rand-3-28-28-93-632-24.xml.hg,6,28,28,3.23,5,509,2132
hypergraphs_rand-3-28-28-93-632-25.xml.hg,7,28,28,3.38,5,438,1819
hypergraphs_rand-3-28-28-93-632-26.xml.hg,7,28,28,2.35,5,363,1490
hypergraphs_rand-3-28-28-93-632-27.xml.hg,7,28,28,2.51,5,405,1617
hypergraphs_rand-3-28-28-93-632-28.xml.hg,7,28,28,3.04,5,477,2054
hypergraphs_rand-3-28-28-93-632-29.xml.hg,7,28,28,2.56,5,470,2023
hypergraphs_rand-3-28-28-93-632-30.xml.hg,7,28,28,1.9,5,377,1496
hypergraphs_rand-3-28-28-93-632-31.xml.hg,6,28,28,2.04,5,369,1497
hypergraphs_rand-3-28-28-93-632-32.xml.hg,7,28,28,3.72,5,582,2549
hypergraphs_rand-3-28-28-93-632-33.xml.hg,7,28,28,2.48,5,358,1415
hypergraphs_rand-3-28-28-93-632-34.xml.hg,7,28,28,2.38,5,421,1696
hypergraphs_rand-3-28-28-93-632-35.xml.hg,6,28,28,0.96,5,204,713
hypergraphs_rand-3-28-28-93-632-36.xml.hg,6,28,28,1.52,5,280,1096
hypergraphs_rand-3-28-28-93-632-37.xml.hg,7,28,28,2.54,5,404,1619
hypergraphs_rand-3-28-28-93-632-38.xml.hg,7,28,28,2.58,5,398,1557
hypergraphs_rand-3-28-28-93-632-39.xml.hg,7,28,28,2.86,5,432,1831
hypergraphs_rand-3-28-28-93-632-40.xml.hg,7,28,28,2.37,5,377,1542
hypergraphs_rand-3-28-28-93-632-41.xml.hg,7,28,28,3.15,5,465,1984
hypergraphs_rand-3-28-28-93-632-42.xml.hg,7,28,28,2.1,5,370,1560
hypergraphs_rand-3-28-28-93-632-43.xml.hg,6,28,28,1.8,5,348,1345
hypergraphs_rand-3-28-28-93-632-44.xml.hg,7,28,28,1.29,5,273,1010
hypergraphs_rand-3-28-28-93-632-45.xml.hg,6,28,28,3.3,5,559,2508
hypergraphs_rand-3-28-28-93-632-46.xml.hg,7,28,28,3.39,5,632,2822
hypergraphs_rand-3-28-28-93-632-47.xml.hg,7,28,28,2.41,5,370,1487
hypergraphs_rand-3-28-28-93-632-48.xml.hg,7,28,28,2.42,5,397,1598
hypergraphs_rand-3-28-28-93-632-49.xml.hg,7,28,28,2.01,5,342,1395
hypergraphs_rand-3-28-28-93-632-50.xml.hg,7,28,28,1.72,5,331,1277
hypergraphs_rand-3-28-28-93-632f-01.xml.hg,7,28,27,0.96,5,183,604
hypergraphs_rand-3-28-28-93-632f-02.xml.hg,7,28,28,2.81,5,440,1909
hypergraphs_rand-3-28-28-93-632f-03.xml.hg,7,28,28,1.98,5,368,1454
hypergraphs_rand-3-28-28-93-632f-04.xml.hg,7,28,28,2.46,5,383,1547
hypergraphs_rand-3-28-28-93-632f-05.xml.hg,7,28,28,1.87,5,378,1578
hypergraphs_rand-3-28-28-93-632f-06.xml.hg,7,28,28,2.52,5,430,1734
hypergraphs_rand-3-28-28-93-632f-07.xml.hg,7,28,28,1.56,5,327,1278
hypergraphs_rand-3-28-28-93-632f-08.xml.hg,7,28,28,3.41,5,510,2201
hypergraphs_rand-3-28-28-93-632f-09.xml.hg,7,28,28,2.03,5,399,1641
hypergraphs_rand-3-28-28-93-632f-10.xml.hg,6,28,28,3.05,5,460,1987
hypergraphs_rand-3-28-28-93-632f-11.xml.hg,7,28,28,1.56,5,312,1225
hypergraphs_rand-3-28-28-93-632f-12.xml.hg,7,28,28,2.24,5,367,1499
hypergraphs_rand-3-28-28-93-632f-13.xml.hg,7,28,28,3.17,5,482,2107
hypergraphs_rand-3-28-28-93-632f-14.xml.hg,6,28,28,2.04,5,412,1351
hypergraphs_rand-3-28-28-93-632f-15.xml.hg,7,28,28,2.5,5,449,1947
hypergraphs_rand-3-28-28-93-632f-16.xml.hg,7,28,28,3.5300000000000002,5,307,1198
hypergraphs_rand-3-28-28-93-632f-17.xml.hg,7,28,28,1.47,5,288,1055
hypergraphs_rand-3-28-28-93-632f-18.xml.hg,7,28,28,2.29,5,414,1699
hypergraphs_rand-3-28-28-93-632f-19.xml.hg,7,28,28,2.54,5,405,1667
hypergraphs_rand-3-28-28-93-632f-20.xml.hg,6,28,28,2.67,5,465,2022
hypergraphs_rand-3-28-28-93-632f-21.xml.hg,7,28,28,1.87,5,382,1540
hypergraphs_rand-3-28-28-93-632f-22.xml.hg,7,28,28,1.45,5,299,1171
hypergraphs_rand-3-28-28-93-632f-23.xml.hg,7,28,28,2.83,5,453,1848
hypergraphs_rand-3-28-28-93-632f-24.xml.hg,6,28,28,3.29,5,509,2132
hypergraphs_rand-3-28-28-93-632f-25.xml.hg,7,28,28,3.2800000000000002,5,438,1819
hypergraphs_rand-3-28-28-93-632f-26.xml.hg,7,28,28,2.26,5,363,1490
hypergraphs_rand-3-28-28-93-632f-27.xml.hg,7,28,28,2.52,5,405,1617
hypergraphs_rand-3-28-28-93-632f-28.xml.hg,7,28,28,3.03,5,477,2054
hypergraphs_rand-3-28-28-93-632f-29.xml.hg,7,28,28,2.44,5,470,2023
hypergraphs_rand-3-28-28-93-632f-30.xml.hg,7,28,28,1.84,5,377,1496
hypergraphs_rand-3-28-28-93-632f-31.xml.hg,6,28,28,2.05,5,369,1497
hypergraphs_rand-3-28-28-93-632f-32.xml.hg,7,28,28,3.73,5,582,2549
hypergraphs_rand-3-28-28-93-632f-33.xml.hg,7,28,28,2.36,5,358,1415
hypergraphs_rand-3-28-28-93-632f-34.xml.hg,7,28,28,2.25,5,421,1696
hypergraphs_rand-3-28-28-93-632f-35.xml.hg,6,28,28,0.94,5,204,713
hypergraphs_rand-3-28-28-93-632f-36.xml.hg,6,28,28,1.5,5,280,1096
hypergraphs_rand-3-28-28-93-632f-37.xml.hg,7,28,28,2.48,5,404,1619
hypergraphs_rand-3-28-28-93-632f-38.xml.hg,7,28,28,2.58,5,398,1557
hypergraphs_rand-3-28-28-93-632f-39.xml.hg,7,28,28,2.82,5,432,1831
hypergraphs_rand-3-28-28-93-632f-40.xml.hg,7,28,28,2.31,5,377,1542
hypergraphs_rand-3-28-28-93-632f-41.xml.hg,7,28,28,3.02,5,465,1984
hypergraphs_rand-3-28-28-93-632f-42.xml.hg,7,28,28,2.02,5,370,1560
hypergraphs_rand-3-28-28-93-632f-43.xml.hg,6,28,28,1.8,5,348,1345
hypergraphs_rand-3-28-28-93-632f-44.xml.hg,7,28,28,1.29,5,273,1010
hypergraphs_rand-3-28-28-93-632f-45.xml.hg,6,28,28,3.26,5,559,2508
hypergraphs_rand-3-28-28-93-632f-46.xml.hg,7,28,28,3.38,5,632,2822
hypergraphs_rand-3-28-28-93-632f-47.xml.hg,7,28,28,2.37,5,370,1487
hypergraphs_rand-3-28-28-93-632f-48.xml.hg,7,28,28,2.38,5,397,1598
hypergraphs_rand-3-28-28-93-632f-49.xml.hg,7,28,28,1.94,5,342,1395
hypergraphs_rand-3-28-28-93-632f-50.xml.hg,7,28,28,1.67,5,331,1277
hypergraphs_rand-5-10-10-15-08-0.xml.hg,2,10,0,0.03,1,0,0
hypergraphs_rand-5-10-10-15-08-1.xml.hg,2,10,0,0.03,1,0,0
hypergraphs_rand-5-10-10-15-08-2.xml.hg,2,10,0,0.04,1,0,0
hypergraphs_rand-5-10-10-15-08-3.xml.hg,3,10,0,0.05,1,0,0
hypergraphs_rand-5-10-10-15-08-4.xml.hg,2,10,0,0.05,1,0,0
hypergraphs_rand-5-10-10-15-08-5.xml.hg,3,10,0,0.03,1,0,0
hypergraphs_rand-5-10-10-15-08-6.xml.hg,2,10,0,0.05,1,0,0
hypergraphs_rand-5-10-10-15-08-7.xml.hg,2,10,0,0.04,1,0,0
hypergraphs_rand-5-10-10-15-08-8.xml.hg,2,10,0,0.04,1,0,0
hypergraphs_rand-5-10-10-15-08-9.xml.hg,3,10,0,0.02,1,0,0
hypergraphs_rand-5-2X-05c-01.xml.hg,3,12,0,0.04,1,0,0
hypergraphs_rand-5-2X-05c-02.xml.hg,3,12,0,0.03,1,0,0
hypergraphs_rand-5-2X-05c-04.xml.hg,3,12,0,0.04,1,0,0
hypergraphs_rand-5-2X-05c-06.xml.hg,3,12,0,0.05,1,0,0
hypergraphs_rand-5-2X-05c-07.xml.hg,3,12,0,0.05,1,0,0
hypergraphs_rand-5-2X-05c-08.xml.hg,3,12,0,0.04,1,0,0
hypergraphs_rand-5-2X-05c-10.xml.hg,3,12,0,0.04,1,0,0
hypergraphs_rand-5-2X-05c-11.xml.hg,3,12,0,0.05,1,0,0
hypergraphs_rand-5-2X-05c-12.xml.hg,3,12,0,0.03,1,0,0
hypergraphs_rand-5-2X-05c-14.xml.hg,3,12,0,0.04,1,0,0
hypergraphs_rand-5-2X-05c-16.xml.hg,3,12,0,0.03,1,0,0
hypergraphs_rand-5-2X-05c-17.xml.hg,3,12,0,0.04,1,0,0
hypergraphs_rand-5-2X-05c-18.xml.hg,3,12,0,0.05,1,0,0
hypergraphs_rand-5-2X-05c-20.xml.hg,3,12,0,0.03,1,0,0
hypergraphs_rand-5-2X-05c-21.xml.hg,3,12,0,0.03,1,0,0
hypergraphs_rand-5-2X-05c-25.xml.hg,3,12,0,0.03,1,0,0
hypergraphs_rand-5-2X-05c-28.xml.hg,3,12,0,0.03,1,0,0
hypergraphs_rand-5-2X-05c-30.xml.hg,3,12,0,0.04,1,0,0
hypergraphs_rand-5-2X-05c-31.xml.hg,3,12,0,0.03,1,0,0
hypergraphs_rand-5-2X-05c-32.xml.hg,3,12,0,0.04,1,0,0
hypergraphs_rand-5-2X-05c-33.xml.hg,3,12,0,0.03,1,0,0
hypergraphs_rand-5-2X-05c-34.xml.hg,3,12,0,0.03,1,0,0
hypergraphs_rand-5-2X-05c-38.xml.hg,3,12,0,0.04,1,0,0
hypergraphs_rand-5-2X-05c-39.xml.hg,3,12,0,0.03,1,0,0
hypergraphs_rand-5-2X-05c-40.xml.hg,3,12,0,0.06,1,0,0
hypergraphs_rand-5-2X-05c-47.xml.hg,3,12,0,0.05,1,0,0
hypergraphs_rand-5-2X-05c-48.xml.hg,3,12,0,0.06,1,0,0
hypergraphs_rand-5-2X-05c-50.xml.hg,3,12,0,0.03,1,0,0
hypergraphs_rand-5-4X-05c-02.xml.hg,3,12,0,0.03,1,0,0
hypergraphs_rand-5-4X-05c-03.xml.hg,3,12,0,0.05,1,0,0
hypergraphs_rand-5-4X-05c-04.xml.hg,3,12,0,0.06,1,0,0
hypergraphs_rand-5-4X-05c-05.xml.hg,3,12,0,0.04,1,0,0
hypergraphs_rand-5-4X-05c-07.xml.hg,3,12,0,0.04,1,0,0
hypergraphs_rand-5-4X-05c-11.xml.hg,3,12,0,0.05,1,0,0
hypergraphs_rand-5-4X-05c-13.xml.hg,3,12,0,0.07,1,0,0
hypergraphs_rand-5-4X-05c-16.xml.hg,3,12,0,0.04,1,0,0
hypergraphs_rand-5-4X-05c-19.xml.hg,3,12,0,0.05,1,0,0
hypergraphs_rand-5-4X-05c-20.xml.hg,3,12,0,0.03,1,0,0
hypergraphs_rand-5-4X-05c-21.xml.hg,3,12,0,0.04,1,0,0
hypergraphs_rand-5-4X-05c-23.xml.hg,3,12,0,0.04,1,0,0
hypergraphs_rand-5-4X-05c-24.xml.hg,3,12,0,0.04,1,0,0
hypergraphs_rand-5-4X-05c-25.xml.hg,3,12,0,0.03,1,0,0
hypergraphs_rand-5-4X-05c-26.xml.hg,3,12,0,0.03,1,0,0
hypergraphs_rand-5-4X-05c-28.xml.hg,3,12,0,0.03,1,0,0
hypergraphs_rand-5-4X-05c-32.xml.hg,3,12,0,0.03,1,0,0
hypergraphs_rand-5-4X-05c-33.xml.hg,3,12,0,0.03,1,0,0
hypergraphs_rand-5-4X-05c-34.xml.hg,3,12,0,0.03,1,0,0
hypergraphs_rand-5-4X-05c-38.xml.hg,3,12,0,0.06,1,0,0
hypergraphs_rand-5-4X-05c-39.xml.hg,3,12,0,0.03,1,0,0
hypergraphs_rand-5-4X-05c-41.xml.hg,3,12,0,0.05,1,0,0
hypergraphs_rand-5-4X-05c-42.xml.hg,3,12,0,0.05,1,0,0
hypergraphs_rand-5-4X-05c-44.xml.hg,3,12,0,0.03,1,0,0
hypergraphs_rand-5-4X-05c-46.xml.hg,3,12,0,0.05,1,0,0
hypergraphs_rand-5-4X-05c-48.xml.hg,3,12,0,0.04,1,0,0
hypergraphs_rand-5-4X-05c-49.xml.hg,3,12,0,0.04,1,0,0
hypergraphs_rand-5-8X-05c-01.xml.hg,3,12,0,0.04,1,0,0
hypergraphs_rand-5-8X-05c-02.xml.hg,3,12,0,0.05,1,0,0
hypergraphs_rand-5-8X-05c-03.xml.hg,3,12,0,0.03,1,0,0
hypergraphs_rand-5-8X-05c-05.xml.hg,3,12,0,0.05,1,0,0
hypergraphs_rand-5-8X-05c-06.xml.hg,3,12,0,0.03,1,0,0
hypergraphs_rand-5-8X-05c-07.xml.hg,3,12,0,0.04,1,0,0
hypergraphs_rand-5-8X-05c-13.xml.hg,3,12,0,0.04,1,0,0
hypergraphs_rand-5-8X-05c-16.xml.hg,3,12,0,0.04,1,0,0
hypergraphs_rand-5-8X-05c-17.xml.hg,3,12,0,0.04,1,0,0
hypergraphs_rand-5-8X-05c-19.xml.hg,3,12,0,0.03,1,0,0
hypergraphs_rand-5-8X-05c-22.xml.hg,3,12,0,0.06,1,0,0
hypergraphs_rand-5-8X-05c-23.xml.hg,3,12,0,0.03,1,0,0
hypergraphs_rand-5-8X-05c-24.xml.hg,3,12,0,0.03,1,0,0
hypergraphs_rand-5-8X-05c-25.xml.hg,3,12,0,0.04,1,0,0
hypergraphs_rand-5-8X-05c-26.xml.hg,3,12,0,0.04,1,0,0
hypergraphs_rand-5-8X-05c-27.xml.hg,3,12,0,0.07,1,0,0
hypergraphs_rand-5-8X-05c-28.xml.hg,3,12,0,0.04,1,0,0
hypergraphs_rand-5-8X-05c-29.xml.hg,3,12,0,0.05,1,0,0
hypergraphs_rand-5-8X-05c-30.xml.hg,3,12,0,0.04,1,0,0
hypergraphs_rand-5-8X-05c-31.xml.hg,3,12,0,0.05,1,0,0
hypergraphs_rand-5-8X-05c-33.xml.hg,3,12,0,0.03,1,0,0
hypergraphs_rand-5-8X-05c-36.xml.hg,3,12,0,0.02,1,0,0
hypergraphs_rand-5-8X-05c-37.xml.hg,3,12,0,0.04,1,0,0
hypergraphs_rand-5-8X-05c-39.xml.hg,3,12,0,0.04,1,0,0
hypergraphs_rand-5-8X-05c-40.xml.hg,3,12,0,0.06,1,0,0
hypergraphs_rand-5-8X-05c-41.xml.hg,3,12,0,0.04,1,0,0
hypergraphs_rand-5-8X-05c-42.xml.hg,3,12,0,0.04,1,0,0
hypergraphs_rand-5-8X-05c-44.xml.hg,3,12,0,0.05,1,0,0
hypergraphs_rand-5-8X-05c-47.xml.hg,3,12,0,0.04,1,0,0
hypergraphs_rand-7-40-8-40-02500-0.xml.hg,6,40,40,2.53,5,485,1847
hypergraphs_rand-7-40-8-40-02500-1.xml.hg,6,40,40,27.92,5,605,2401
hypergraphs_rand-7-40-8-40-02500-2.xml.hg,6,40,40,18.12,5,707,2917
hypergraphs_rand-7-40-8-40-02500-3.xml.hg,6,40,40,3.6,5,676,2896
hypergraphs_rand-7-40-8-40-02500-4.xml.hg,6,40,39,2.47,5,401,1505
hypergraphs_rand-7-40-8-40-02500-5.xml.hg,6,40,40,3.16,5,518,1976
hypergraphs_rand-7-40-8-40-02500-6.xml.hg,6,40,40,3.18,5,573,2278
hypergraphs_rand-7-40-8-40-02500-7.xml.hg,6,40,40,28.17,5,615,2451
hypergraphs_rand-7-40-8-40-02500-8.xml.hg,6,40,40,19.63,5,684,2756
hypergraphs_rand-7-40-8-40-02500-9.xml.hg,6,40,39,2.59,5,522,2087
hypergraphs_rand-7-40-8-40-05000-0.xml.hg,6,40,40,2.49,5,485,1847
hypergraphs_rand-7-40-8-40-05000-1.xml.hg,6,40,40,27.67,5,605,2401
hypergraphs_rand-7-40-8-40-05000-2.xml.hg,6,40,40,17.84,5,707,2917
hypergraphs_rand-7-40-8-40-05000-3.xml.hg,6,40,40,3.54,5,676,2896
hypergraphs_rand-7-40-8-40-05000-4.xml.hg,6,40,39,2.43,5,401,1505
hypergraphs_rand-7-40-8-40-05000-5.xml.hg,6,40,40,3.1,5,518,1976
hypergraphs_rand-7-40-8-40-05000-6.xml.hg,6,40,40,3.16,5,573,2278
hypergraphs_rand-7-40-8-40-05000-7.xml.hg,6,40,40,28.16,5,615,2451
hypergraphs_rand-7-40-8-40-05000-8.xml.hg,6,40,40,19.66,5,684,2756
hypergraphs_rand-7-40-8-40-05000-9.xml.hg,6,40,39,2.63,5,522,2087
hypergraphs_rand-7-40-8-40-07500-0.xml.hg,6,40,40,2.56,5,485,1847
hypergraphs_rand-7-40-8-40-07500-1.xml.hg,6,40,40,27.92,5,605,2401
hypergraphs_rand-7-40-8-40-07500-2.xml.hg,6,40,40,17.78,5,707,2917
hypergraphs_rand-7-40-8-40-07500-3.xml.hg,6,40,40,3.59,5,676,2896
hypergraphs_rand-7-40-8-40-07500-4.xml.hg,6,40,39,2.45,5,401,1505
hypergraphs_rand-7-40-8-40-07500-5.xml.hg,6,40,40,3.11,5,518,1976
hypergraphs_rand-7-40-8-40-07500-6.xml.hg,6,40,40,3.09,5,573,2278
hypergraphs_rand-7-40-8-40-07500-7.xml.hg,6,40,40,28.59,5,615,2451
hypergraphs_rand-7-40-8-40-07500-8.xml.hg,6,40,40,19.55,5,684,2756
hypergraphs_rand-7-40-8-40-07500-9.xml.hg,6,40,39,2.68,5,522,2087
hypergraphs_rand-7-40-8-40-10000-0.xml.hg,6,40,40,2.58,5,485,1847
hypergraphs_rand-7-40-8-40-10000-1.xml.hg,6,40,40,27.45,5,605,2401
hypergraphs_rand-7-40-8-40-10000-2.xml.hg,6,40,40,18.21,5,707,2917
hypergraphs_rand-7-40-8-40-10000-3.xml.hg,6,40,40,3.59,5,676,2896
hypergraphs_rand-7-40-8-40-10000-4.xml.hg,6,40,39,2.43,5,401,1505
hypergraphs_rand-7-40-8-40-10000-5.xml.hg,6,40,40,3.11,5,518,1976
hypergraphs_rand-7-40-8-40-10000-6.xml.hg,6,40,40,3.25,5,573,2278
hypergraphs_rand-7-40-8-40-10000-7.xml.hg,6,40,40,28.7,5,615,2451
hypergraphs_rand-7-40-8-40-10000-8.xml.hg,6,40,40,19.63,5,684,2756
hypergraphs_rand-7-40-8-40-10000-9.xml.hg,6,40,39,2.57,5,522,2087
hypergraphs_rand-7-40-8-40-12500-0.xml.hg,6,40,40,2.57,5,485,1847
hypergraphs_rand-7-40-8-40-12500-1.xml.hg,6,40,40,28.18,5,605,2401
hypergraphs_rand-7-40-8-40-12500-2.xml.hg,6,40,40,18.23,5,707,2917
hypergraphs_rand-7-40-8-40-12500-3.xml.hg,6,40,40,3.57,5,676,2896
hypergraphs_rand-7-40-8-40-12500-4.xml.hg,6,40,39,2.44,5,401,1505
hypergraphs_rand-7-40-8-40-12500-5.xml.hg,6,40,40,3.1,5,518,1976
hypergraphs_rand-7-40-8-40-12500-6.xml.hg,6,40,40,3.09,5,573,2278
hypergraphs_rand-7-40-8-40-12500-7.xml.hg,6,40,40,28.42,5,615,2451
hypergraphs_rand-7-40-8-40-12500-8.xml.hg,6,40,40,19.75,5,684,2756
hypergraphs_rand-7-40-8-40-12500-9.xml.hg,6,40,39,2.58,5,522,2087
hypergraphs_rand-7-40-8-40-15000-0.xml.hg,6,40,40,2.58,5,485,1847
hypergraphs_rand-7-40-8-40-15000-1.xml.hg,6,40,40,28.24,5,605,2401
hypergraphs_rand-7-40-8-40-15000-2.xml.hg,6,40,40,18.51,5,707,2917
hypergraphs_rand-7-40-8-40-15000-3.xml.hg,6,40,40,3.57,5,676,2896
hypergraphs_rand-7-40-8-40-15000-4.xml.hg,6,40,39,2.4,5,401,1505
hypergraphs_rand-7-40-8-40-15000-5.xml.hg,6,40,40,3.11,5,518,1976
hypergraphs_rand-7-40-8-40-15000-6.xml.hg,6,40,40,3.19,5,573,2278
hypergraphs_rand-7-40-8-40-15000-7.xml.hg,6,40,40,28.56,5,615,2451
hypergraphs_rand-7-40-8-40-15000-8.xml.hg,6,40,40,20.0,5,684,2756
hypergraphs_rand-7-40-8-40-15000-9.xml.hg,6,40,39,2.61,5,522,2087
hypergraphs_rand-7-40-8-40-17500-0.xml.hg,6,40,40,2.55,5,485,1847
hypergraphs_rand-7-40-8-40-17500-1.xml.hg,6,40,40,28.16,5,605,2401
hypergraphs_rand-7-40-8-40-17500-2.xml.hg,6,40,40,18.6,5,707,2917
hypergraphs_rand-7-40-8-40-17500-3.xml.hg,6,40,40,3.57,5,676,2896
hypergraphs_rand-7-40-8-40-17500-4.xml.hg,6,40,39,2.48,5,401,1505
hypergraphs_rand-7-40-8-40-17500-5.xml.hg,6,40,40,3.25,5,518,1976
hypergraphs_rand-7-40-8-40-17500-6.xml.hg,6,40,40,3.11,5,573,2278
hypergraphs_rand-7-40-8-40-17500-7.xml.hg,6,40,40,28.33,5,615,2451
hypergraphs_rand-7-40-8-40-17500-8.xml.hg,6,40,40,19.79,5,684,2756
hypergraphs_rand-7-40-8-40-17500-9.xml.hg,6,40,39,2.57,5,522,2087
hypergraphs_rand-7-40-8-40-20000-0.xml.hg,6,40,40,2.5500000000000003,5,485,1847
hypergraphs_rand-7-40-8-40-20000-1.xml.hg,6,40,40,27.85,5,605,2401
hypergraphs_rand-7-40-8-40-20000-2.xml.hg,6,40,40,18.33,5,707,2917
hypergraphs_rand-7-40-8-40-20000-3.xml.hg,6,40,40,3.62,5,676,2896
hypergraphs_rand-7-40-8-40-20000-4.xml.hg,6,40,39,2.47,5,401,1505
hypergraphs_rand-7-40-8-40-20000-5.xml.hg,6,40,40,3.11,5,518,1976
hypergraphs_rand-7-40-8-40-20000-6.xml.hg,6,40,40,3.22,5,573,2278
hypergraphs_rand-7-40-8-40-20000-7.xml.hg,6,40,40,28.79,5,615,2451
hypergraphs_rand-7-40-8-40-20000-8.xml.hg,6,40,40,20.28,5,684,2756
hypergraphs_rand-7-40-8-40-20000-9.xml.hg,6,40,39,2.6,5,522,2087
hypergraphs_rand-7-40-8-40-22500-0.xml.hg,6,40,40,2.58,5,485,1847
hypergraphs_rand-7-40-8-40-22500-1.xml.hg,6,40,40,28.58,5,605,2401
hypergraphs_rand-7-40-8-40-22500-2.xml.hg,6,40,40,18.14,5,707,2917
hypergraphs_rand-7-40-8-40-22500-3.xml.hg,6,40,40,3.6,5,676,2896
hypergraphs_rand-7-40-8-40-22500-4.xml.hg,6,40,39,2.42,5,401,1505
hypergraphs_rand-7-40-8-40-22500-5.xml.hg,6,40,40,3.27,5,518,1976
hypergraphs_rand-7-40-8-40-22500-6.xml.hg,6,40,40,3.19,5,573,2278
hypergraphs_rand-7-40-8-40-22500-7.xml.hg,6,40,40,29.2,5,615,2451
hypergraphs_rand-7-40-8-40-22500-8.xml.hg,6,40,40,20.15,5,684,2756
hypergraphs_rand-7-40-8-40-22500-9.xml.hg,6,40,39,2.63,5,522,2087
hypergraphs_rand-7-40-8-40-25000-0.xml.hg,6,40,40,2.45,5,485,1847
hypergraphs_rand-7-40-8-40-25000-1.xml.hg,6,40,40,28.72,5,605,2401
hypergraphs_rand-7-40-8-40-25000-2.xml.hg,6,40,40,19.04,5,707,2917
hypergraphs_rand-7-40-8-40-25000-3.xml.hg,6,40,40,3.63,5,676,2896
hypergraphs_rand-7-40-8-40-25000-4.xml.hg,6,40,39,2.39,5,401,1505
hypergraphs_rand-7-40-8-40-25000-5.xml.hg,6,40,40,3.3,5,518,1976
hypergraphs_rand-7-40-8-40-25000-6.xml.hg,6,40,40,3.17,5,573,2278
hypergraphs_rand-7-40-8-40-25000-7.xml.hg,6,40,40,28.68,5,615,2451
hypergraphs_rand-7-40-8-40-25000-8.xml.hg,6,40,40,19.59,5,684,2756
hypergraphs_rand-7-40-8-40-25000-9.xml.hg,6,40,39,2.69,5,522,2087
hypergraphs_rand-7-40-8-40-30000-0.xml.hg,6,40,40,2.52,5,485,1847
hypergraphs_rand-7-40-8-40-30000-1.xml.hg,6,40,40,28.080000000000002,5,605,2401
hypergraphs_rand-7-40-8-40-30000-2.xml.hg,6,40,40,18.49,5,707,2917
hypergraphs_rand-7-40-8-40-30000-3.xml.hg,6,40,40,3.56,5,676,2896
hypergraphs_rand-7-40-8-40-30000-4.xml.hg,6,40,39,2.58,5,401,1505
hypergraphs_rand-7-40-8-40-30000-5.xml.hg,6,40,40,3.17,5,518,1976
hypergraphs_rand-7-40-8-40-30000-6.xml.hg,6,40,40,3.33,5,573,2278
hypergraphs_rand-7-40-8-40-30000-7.xml.hg,6,40,40,28.96,5,615,2451
hypergraphs_rand-7-40-8-40-30000-8.xml.hg,6,40,40,19.72,5,684,2756
hypergraphs_rand-7-40-8-40-30000-9.xml.hg,6,40,39,2.57,5,522,2087
hypergraphs_rand-8-20-5-18-800-01.xml.hg,3,20,20,0.11,5,7,13
hypergraphs_rand-8-20-5-18-800-02.xml.hg,3,20,20,0.11,5,6,10
hypergraphs_rand-8-20-5-18-800-03.xml.hg,3,20,20,0.11,5,4,7
hypergraphs_rand-8-20-5-18-800-04.xml.hg,4,20,20,0.11,5,7,13
hypergraphs_rand-8-20-5-18-800-05.xml.hg,3,20,20,0.08,5,5,9
hypergraphs_rand-8-20-5-18-800-06.xml.hg,3,20,20,0.1,5,7,11
hypergraphs_rand-8-20-5-18-800-07.xml.hg,3,20,20,0.12,5,7,12
hypergraphs_rand-8-20-5-18-800-08.xml.hg,3,20,20,0.14,5,6,10
hypergraphs_rand-8-20-5-18-800-09.xml.hg,3,20,20,0.09,5,6,12
hypergraphs_rand-8-20-5-18-800-10.xml.hg,3,20,20,0.09,5,3,5
hypergraphs_rand-8-20-5-18-800-11.xml.hg,3,20,20,0.1,5,4,7
hypergraphs_rand-8-20-5-18-800-12.xml.hg,3,20,20,0.11,5,6,10
hypergraphs_rand-8-20-5-18-800-13.xml.hg,3,20,20,0.09,5,5,9
hypergraphs_rand-8-20-5-18-800-14.xml.hg,3,20,20,0.09,5,6,10
hypergraphs_rand-8-20-5-18-800-15.xml.hg,3,20,19,0.12,5,3,6
